ifd0_make,ifd0_model,dht_id,count(*)
14,576,2586,1
14,576,2587,1
14,580,1,2971
14,583,1,1410
14,583,1009,1
14,583,1010,1
14,583,1011,1
14,583,1012,1
14,583,1013,1
14,583,1014,1
14,583,1015,1
14,583,1016,1
14,583,1017,1
14,583,1018,1
14,583,1019,1
14,583,1020,1
14,583,1021,1
14,583,1022,1
14,583,1023,1
14,583,1024,1
14,583,1025,1
14,583,1026,1
14,583,1027,1
14,583,1028,1
14,583,1029,1
14,583,1030,1
14,583,1031,1
14,583,1032,1
14,583,1033,1
14,583,1034,1
14,583,1035,1
14,583,1036,1
14,583,1037,1
14,583,1038,1
14,583,1039,1
14,583,1040,1
14,583,1041,1
14,583,1042,1
14,583,1043,1
14,583,1044,1
14,583,1045,1
14,583,1046,1
14,583,1047,1
14,583,1048,1
14,583,1049,1
14,583,1050,1
14,583,1051,1
14,583,1052,1
14,583,1053,1
14,583,1054,1
14,583,1055,1
14,583,1056,1
14,583,1057,1
14,583,1058,1
14,583,1059,1
14,583,1060,1
14,583,1061,1
14,583,1062,1
14,583,1063,1
14,583,1064,1
14,583,1065,1
14,583,1066,1
14,583,1067,1
14,583,1068,1
14,583,1069,1
14,583,1070,1
14,583,1071,1
14,583,1072,1
14,583,1073,1
14,583,1074,1
14,583,1075,1
14,583,1076,1
14,583,1077,1
14,583,1078,1
14,586,1,2150
14,586,4669,1
14,586,4670,1
14,586,4671,1
14,586,4672,1
14,586,4673,1
14,586,4674,1
14,586,4675,1
14,586,4676,1
14,586,4677,1
14,586,4678,1
14,586,4679,1
14,586,4680,1
14,586,4681,1
14,586,4682,1
14,586,4683,1
14,586,4684,1
14,586,4685,1
14,586,4686,1
14,586,4687,1
14,586,4688,1
14,586,4689,1
14,586,4690,1
14,586,4691,1
14,586,4692,1
14,586,4693,1
14,586,4694,1
14,586,4695,1
14,586,4696,1
14,586,4697,1
14,586,4698,1
14,586,4699,1
14,586,4700,1
14,586,4701,1
14,586,4702,1
14,586,4703,1
14,586,4704,1
14,586,4705,1
14,586,4706,1
14,586,4707,1
14,586,4708,1
14,586,4709,1
14,586,4710,1
14,586,4711,1
14,586,4712,1
14,586,4713,1
14,586,4714,1
14,586,4715,1
14,586,4716,1
14,586,4717,1
14,586,4718,1
14,586,4719,1
14,586,4720,1
14,586,4721,1
14,586,4722,1
14,586,4723,1
14,586,4724,1
14,589,1,322
14,594,1,1528
14,594,1133,1
14,594,1134,1
14,594,1135,1
14,594,1136,1
14,594,1137,1
14,594,1138,1
14,594,1139,1
14,594,1140,1
14,594,1141,1
14,594,1142,1
14,594,1143,1
14,594,1144,1
14,594,1145,1
14,594,1146,1
14,594,1147,1
14,594,1148,1
14,594,1149,1
14,594,1150,1
14,594,1151,1
14,594,1152,1
14,594,1153,1
14,594,1154,1
14,594,1155,1
14,594,1156,1
14,594,1157,1
14,594,1158,1
14,594,1159,1
14,594,1160,1
14,594,1161,1
14,594,1162,1
14,594,1163,1
14,594,1164,1
14,594,1165,1
14,594,1166,1
14,594,1167,1
14,594,1168,1
14,594,1169,1
14,594,1170,1
14,594,1171,1
14,594,1172,1
14,594,1173,1
14,594,1174,1
14,594,1175,1
14,594,1176,1
14,594,1177,1
14,594,1178,1
14,594,1179,1
14,594,1180,1
14,594,1181,1
14,594,1182,1
14,594,1183,1
14,594,1184,1
14,594,1185,1
14,594,1186,1
14,594,1187,1
14,594,1188,1
14,594,1189,1
14,594,1190,1
14,594,1191,1
14,594,1192,1
14,594,1193,1
14,609,1,1743
14,609,5078,1
14,609,5079,1
14,609,5080,1
14,609,5081,1
14,609,5082,1
14,609,5083,1
14,609,5084,1
14,609,5085,1
14,609,5086,1
14,609,5087,1
14,609,5088,1
14,609,5089,1
14,609,5090,1
14,609,5091,1
14,609,5092,1
14,609,5093,1
14,609,5094,1
14,609,5095,1
14,609,5096,1
14,609,5097,1
14,609,5098,1
14,609,5099,1
14,609,5100,1
14,609,5101,1
14,609,5102,1
14,609,5103,1
14,609,5104,1
14,609,5105,1
14,609,5106,1
14,609,5107,1
14,609,5108,1
14,609,5109,1
14,609,5110,1
14,609,5111,1
14,609,5112,1
14,609,5113,1
14,609,5114,1
14,609,5115,1
14,609,5116,1
14,609,5117,1
14,609,5118,1
14,609,5119,1
14,609,5120,1
14,609,5121,1
14,609,5122,1
14,609,5123,1
14,609,5124,1
14,609,5125,1
14,609,5126,1
14,609,5127,1
14,609,5128,1
14,609,5129,1
14,609,5130,1
14,609,5131,1
14,609,5132,1
14,609,5133,1
14,609,5134,1
14,609,5135,1
14,609,5136,1
14,609,5137,1
14,609,5138,1
14,609,5139,1
14,609,5140,1
14,609,5141,1
14,614,1,855
14,617,1,1138
14,619,1,1378
14,626,1,2232
14,626,1685,1
14,626,1686,1
14,626,1687,1
14,626,1688,1
14,626,1689,1
14,626,1690,1
14,626,1691,1
14,626,1692,1
14,626,1693,1
14,626,1694,1
14,626,1695,1
14,626,1696,1
14,626,1697,1
14,626,1698,1
14,626,1699,1
14,626,1700,1
14,626,1701,1
14,626,1702,1
14,626,1703,1
14,626,1704,1
14,626,1705,1
14,626,1706,1
14,626,1707,1
14,626,1708,1
14,626,1709,1
14,626,1710,1
14,626,1711,1
14,626,1712,1
14,626,1713,1
14,626,1714,1
14,626,1715,1
14,626,1716,1
14,626,1717,1
14,626,1718,1
14,626,1719,1
14,626,1720,1
14,626,1721,1
14,626,1722,1
14,626,1723,1
14,626,1724,1
14,626,1725,1
14,626,1726,1
14,626,1727,1
14,626,1728,1
14,626,1729,1
14,626,1730,1
14,626,1731,1
14,626,1732,1
14,626,1733,1
14,626,1734,1
14,626,1735,1
14,626,1736,1
14,626,1737,1
14,626,1738,1
14,626,1739,1
14,626,1740,1
14,626,1741,1
14,626,1742,1
14,626,1743,1
14,626,1744,1
14,626,1745,1
14,626,1746,1
14,626,1747,1
14,626,1748,1
14,626,1749,1
14,626,1750,1
14,626,1751,1
14,626,1752,1
14,626,1753,1
14,626,1754,1
14,626,5170,1
14,626,5171,1
14,626,5172,1
14,626,5173,1
14,626,5174,1
14,627,1,1
14,629,1,7
14,634,1,35
14,642,1,1391
14,665,1,1077
14,688,1,247
14,696,1,602
14,698,1,401
14,699,1,444
14,709,1,62
14,710,1,1311
14,749,1,52
14,749,1975,1
14,749,1976,1
14,753,1,1797
14,762,1,1653
14,762,1979,1
14,768,1,820
14,768,3178,1
14,768,3179,1
14,768,3180,1
14,768,3181,1
14,768,3182,1
14,768,3183,1
14,768,3184,1
14,768,3185,1
14,769,1,236
14,772,1,1996
14,779,1,130
14,779,2066,1
14,789,1,72
14,808,1,443
14,810,1,469
14,810,4912,1
14,810,4975,1
14,810,4976,1
14,811,1,81
14,812,1,374
14,817,1,598
14,831,1,31
14,832,1,581
14,859,1,2214
14,886,1,1391
14,886,5150,1
14,886,5151,1
14,886,5152,1
14,886,5153,1
14,886,5154,1
14,886,5155,1
14,886,5156,1
14,886,5157,1
14,886,5158,1
14,886,5159,1
14,886,5160,1
14,886,5161,1
14,886,5162,1
14,886,5163,1
14,886,5164,1
14,886,5165,1
14,886,5166,1
14,886,5167,1
14,886,5168,1
14,886,5169,1
14,904,1,47
14,920,1,5
14,920,3247,1
14,931,1,440
14,943,1,765
14,944,1,544
14,951,1,474
14,964,1,986
14,969,1,128
14,976,1,23
14,979,1,388
14,992,1,42
14,997,1,181
14,1004,1,393
14,1012,1,5
14,1015,1,1898
14,1022,1,35
14,1027,1,3727
14,1033,1,541
14,1036,1,478
14,1037,1,196
14,1041,1,520
14,1042,1,575
14,1043,1,499
14,1047,1,786
14,1047,4978,1
14,1047,4979,1
14,1048,1,1124
14,1051,1,393
14,1061,1,348
14,1062,1,1357
14,1070,1,826
14,1071,1,24
14,1088,1,160
14,1094,1,325
14,1099,1,333
14,1100,1,452
14,1111,1,122
14,1112,1,507
14,1115,1,748
14,1118,1,2804
14,1120,1,181
14,1121,1,35
14,1122,1,3828
14,1123,1,790
14,1138,1,397
14,1139,1,1012
14,1146,1,214
14,1148,1,1369
14,1159,1,312
14,1167,1,4
14,1205,1,526
14,1210,1,313
14,1222,1,3655
14,1226,1,386
14,1232,1,385
14,1234,1,394
14,1239,1,1646
14,1239,4936,1
14,1239,4937,1
14,1239,4938,1
14,1246,1,337
14,1265,1,450
14,1269,1,27
14,1274,1,956
14,1311,1,371
14,1401,1,146
14,1402,1,520
14,1402,4153,4
14,1402,4154,4
14,1403,1,570
14,1446,1,29
14,1447,1,77
14,1473,1,104
14,1474,1,179
14,1482,1,151
14,1486,1,48
14,1487,1,79
14,1503,1,107
14,1530,1,7
14,1531,1,493
14,1561,1,71
14,1573,1,333
14,1579,1,63
14,1580,1,197
14,1581,1,157
14,1592,1,242
14,1616,1,299
14,1617,1,24
14,1630,1,162
14,1634,1,150
14,1643,1,247
14,1660,1,484
14,1666,1,58
14,1667,1,4
14,1668,1,209
14,1690,1,255
14,1701,1,795
14,1708,1,123
14,1721,1,32
14,1758,1,49
14,1759,1,16
14,1782,1,11
14,1783,1,57
14,1788,1,32
14,1790,1,134
14,1809,948,6
14,1824,1,9
14,1857,1,115
14,1858,1,142
14,1911,1,8
14,1917,1,148
14,1921,1,15
14,1922,1,1154
14,1926,1,397
14,1941,1,10
14,1952,1,21
14,1953,1,138
14,1989,1,26
14,1996,1,216
14,2023,1,18
14,2117,1,44
14,2124,1,6
14,2132,1,201
14,2139,1,1
14,2161,1,258
14,2172,1,21
14,2208,1,385
14,2209,1,254
14,2238,1,241
14,2246,1,286
14,2249,1,22
14,2269,1,2
14,2309,1,23
14,2311,1,109
14,2322,1,99
14,2355,1,4
14,2361,1,32
14,2366,1,8
14,2451,1,24
14,2470,1,10
14,2529,1,11
14,2540,1,133
14,2547,1,20
14,2556,1,160
14,2557,1,150
14,2635,1,15
14,2641,1,202
14,2654,1,4
14,2673,1,35
14,2680,1,1
14,2696,1,73
14,2759,1,1
14,2772,1,1
14,2801,1,12
14,2815,1,11
14,2832,1,3
14,2837,1,4
14,2860,1,2
14,2863,1,3
14,2869,1,4
14,2877,1,9
14,2882,1,3
14,2884,1,1
14,2892,1,19
14,2964,1,3
14,2995,1,1
14,2999,1,1
14,3003,1,11
14,3123,1,1
14,3153,1,1
14,3175,1,1
14,3190,1,43
14,3201,1,1
14,3220,1,1
14,3245,1,2
14,3253,1,1
14,3254,1,23
14,3255,1,5
14,3274,1,1
14,3275,1,1
14,3280,1,31
14,3306,1,8
14,3308,1,10
14,3329,1,2
14,3354,1,1
14,3398,1,3
14,3407,1,7
14,3434,1,1
14,3439,1,2
14,3487,1,5
14,3555,1,3
14,3558,1,4
14,3594,1,2
14,3662,1,1
14,3669,1,1
14,3685,1,2
14,3688,1,1
14,3708,1,2
14,3757,1,1
14,3758,1,1
14,3843,1,3
14,3852,1,1
14,3861,1,1
14,3880,1,1
14,3913,1,3
14,3958,1,2
14,3982,1,4
14,4017,1,1
14,4054,1,4
14,4064,1,1
14,4091,1,3
14,4098,1,2
14,4118,1,31
14,4122,1,1
14,4129,1,19
14,4130,1,2
14,4139,1,19
14,4145,1,4
14,4159,1,1
14,4170,1,1
14,4187,1,1
14,4200,1,1
14,4217,1,11
14,4229,1,1
14,4230,1,2
14,4231,1,1
14,4302,1,1
14,4318,1,1
14,4324,1,1
15,36,1,2336
15,42,1,153
15,71,1,29
15,89,1,234
15,108,1,1297
15,122,1,218
15,149,1,1770
15,149,4046,9
15,381,1,497
15,382,1,555
15,385,1,243
15,467,1,537
15,469,1,27
15,483,1,155
15,566,1,201
15,574,1,345
15,577,1,208
15,587,1,328
15,599,1,463
15,611,1,168
15,637,1,173
15,678,1,83
15,691,1,317
15,718,1,199
15,748,1,117
15,751,1,198
15,777,1,1
15,827,1,57
15,833,1,410
15,896,1,6
15,962,1,9
15,1028,1,16
15,1074,1,598
15,1132,1,219
15,1133,1,960
15,1134,1,188
15,1161,246,308
15,1162,1,64
15,1163,1,185
15,1178,1,258
15,1189,1,388
15,1194,1,165
15,1199,1,150
15,1217,1,322
15,1218,1,204
15,1227,1,18
15,1254,1,27
15,1286,1,241
15,1315,1,53
15,1316,1,12
15,1317,1,54
15,1318,1,626
15,1319,1,37
15,1320,1,11
15,1321,1,51
15,1322,1,45
15,1323,1,122
15,1324,1,81
15,1325,1,228
15,1326,1,37
15,1327,1,243
15,1414,1,21
15,1493,1,31
15,1657,1,82
15,1735,1,198
15,1736,1,365
15,1742,1,8
15,1805,1,214
15,1814,1,4
15,1815,1,57
15,1837,1,17
15,1838,1,29
15,1839,1,155
15,1846,1,6
15,1874,1,32
15,1907,1,8
15,1928,1,150
15,1933,1,60
15,1985,1,157
15,1986,1,29
15,2020,1,14
15,2027,1,150
15,2086,1,31
15,2087,1,89
15,2088,1,18
15,2093,1,1
15,2112,1,114
15,2113,1,42
15,2211,1,34
15,2216,1,112
15,2227,1,107
15,2262,1,38
15,2266,1,48
15,2283,1,57
15,2313,1,7
15,2313,246,143
15,2315,1,30
15,2346,1,150
15,2377,1,12
15,2465,1,58
15,2475,1,6
15,2558,1,15
15,2559,1,13
15,2560,1,12
15,2567,1,10
15,2581,1,9
15,2585,1,151
15,2682,1,1
15,3134,1,7
15,3140,1,13
15,3147,1,1
15,3165,1,3
15,3171,1,1
15,3213,1,21
15,3300,1,137
15,3338,1,880
15,3355,1,10
15,3371,1,21
15,3393,1,1
15,3399,1,6
15,3401,1,2
15,3413,1,8
15,3586,1,50
15,3700,1,1
15,3722,1,1
15,3759,1,3
15,3760,1,13
15,3832,1,3
15,3864,1,5
15,4058,1,17
15,4111,1,32
15,4232,1,2
15,4239,1,1
15,4254,1,2
16,43,1,65
16,151,1,16
16,169,1,259
16,226,1,12
16,433,1,142
16,433,621,1
16,527,1,6
16,527,986,1
16,528,1,56
16,528,987,1
16,591,1,119
16,666,1,11
16,820,1,43
16,820,2522,1
16,820,2523,1
16,843,1,46
16,1332,1,14
16,1333,1,16
16,1334,1,6
16,1335,1,10
16,1336,1,9
16,1337,1,7
16,1338,1,6
16,1339,1,5
16,1453,246,18
16,1575,1,82
16,1681,1,65
16,1682,1,27
16,1683,1,48
16,1684,1,8
16,1705,1,7
16,1811,1,9
16,1915,1,32
16,1963,1,37
16,2028,1,150
16,2058,1,12
16,2372,1,150
16,2477,1,347
16,2488,1,84
16,2509,1,7
16,2510,1,14
16,2958,1,191
16,3054,1,25
16,3091,1,36
16,3290,1,11
16,3339,1,9
16,3499,1,1
16,3527,1,2
16,3546,1,14
16,3600,1,2
16,3633,1,31
16,3637,1,1
16,3652,1,10
16,3694,1,1
16,3724,1,4
16,3801,1,2
16,3806,1,12
16,3816,1,1
16,3848,1,1
16,3914,1,180
16,3937,1,2
16,4024,1,44
16,4256,1,1
16,4296,1,1
17,62,1,517
17,202,1,462
17,251,1,172
17,251,945,1
17,251,946,1
17,251,947,1
17,252,1,166
17,289,1,467
17,440,1,265
17,725,1,323
17,804,1,154
17,804,2355,1
17,804,2356,1
17,804,2357,1
17,804,2358,1
17,804,2359,1
17,804,2360,1
17,804,2361,1
17,804,4974,1
17,806,1,270
17,829,1,171
17,858,1,327
17,897,1,112
17,898,1,304
17,911,1,244
17,983,1,707
17,1140,1,762
17,1154,1,196
17,1307,1,705
17,1416,1,216
17,1429,1,144
17,1550,1,38
17,1753,1,159
17,1845,1,179
17,1927,1,110
17,1946,1,98
17,1946,4044,1
17,1965,1,133
17,2163,1,104
17,2408,1,56
17,2596,1,34
17,2602,1,256
17,2615,1,12
17,2621,1,40
17,2638,1,20
17,2649,1,133
17,2653,1,9
17,2658,1,11
17,2663,1,14
17,2688,1,3
17,2695,1,58
17,2700,1,67
17,2799,1,11
17,2947,1,6
18,68,1,147
18,69,1,395
18,70,1,378
18,128,1,168
18,209,1,539
18,234,1,16
18,249,1,230
18,277,1,23
18,287,1,383
18,290,1,319
18,322,1,28
18,323,1,177
18,324,1,221
18,335,1,341
18,352,1,114
18,374,1,315
18,449,1,311
18,449,622,1
18,449,623,1
18,449,624,1
18,449,625,1
18,449,626,1
18,449,627,1
18,449,628,1
18,449,629,1
18,449,630,1
18,449,631,1
18,449,632,2
18,449,633,1
18,449,634,1
18,449,635,1
18,449,636,1
18,449,637,1
18,449,638,1
18,449,639,2
18,449,640,1
18,449,641,1
18,449,642,1
18,449,643,1
18,449,644,1
18,449,645,1
18,449,646,1
18,449,647,1
18,449,648,1
18,449,649,1
18,449,650,1
18,449,651,1
18,449,652,1
18,449,653,1
18,449,654,1
18,449,655,1
18,449,656,1
18,449,657,1
18,449,658,1
18,449,659,2
18,449,660,1
18,449,661,1
18,449,662,1
18,449,663,1
18,449,664,2
18,449,665,1
18,449,666,1
18,449,667,1
18,449,668,1
18,449,669,1
18,449,670,1
18,449,671,1
18,449,672,1
18,449,673,1
18,449,674,1
18,449,675,1
18,449,676,1
18,449,677,1
18,449,678,1
18,449,679,1
18,449,680,1
18,449,681,1
18,449,682,1
18,449,683,1
18,449,948,172
18,449,4463,2
18,449,4464,1
18,449,4465,1
18,449,4466,1
18,449,4467,1
18,615,1,86
18,656,1,1
18,657,1,221
18,714,1,294
18,715,1,371
18,716,1,302
18,773,1,1311
18,773,2590,1
18,773,2591,1
18,773,2592,1
18,773,2593,1
18,773,2594,1
18,773,2595,1
18,773,2596,1
18,773,2597,1
18,773,2598,1
18,773,2599,1
18,773,2600,1
18,773,2601,1
18,773,2602,1
18,773,2603,1
18,773,2604,1
18,773,2605,1
18,773,2606,1
18,773,2607,1
18,773,2608,1
18,773,2609,1
18,773,2610,1
18,773,2611,1
18,773,2612,1
18,773,2613,1
18,773,2614,1
18,773,2615,1
18,773,2616,1
18,773,2617,1
18,773,2618,1
18,773,2619,1
18,773,2620,1
18,773,2621,1
18,773,2622,1
18,773,2623,1
18,773,2624,1
18,773,2625,1
18,773,2626,1
18,773,2627,1
18,773,2628,1
18,773,2629,1
18,773,2630,1
18,773,2631,1
18,773,2632,1
18,773,2633,1
18,773,2634,1
18,773,2635,1
18,773,2636,1
18,773,2637,1
18,773,2638,1
18,773,2639,1
18,773,2640,1
18,773,2641,1
18,773,2642,1
18,773,2643,1
18,773,2644,1
18,773,2645,1
18,773,2646,1
18,773,2647,1
18,773,2648,1
18,773,2649,1
18,773,2650,1
18,773,2651,1
18,773,2652,1
18,773,2653,1
18,773,2654,1
18,773,2655,1
18,773,2656,1
18,773,2657,1
18,773,2658,1
18,773,2659,1
18,773,2660,1
18,773,2661,1
18,773,2662,1
18,773,2663,1
18,773,2664,1
18,773,2665,1
18,773,2666,1
18,773,2667,1
18,773,2668,1
18,773,2669,1
18,773,2670,1
18,773,2671,1
18,841,1,72
18,934,1,45
18,942,1,155
18,955,1,656
18,956,1,406
18,961,1,153
18,1010,1,78
18,1021,1,7
18,1024,1,12
18,1077,1,113
18,1089,1,320
18,1168,1,415
18,1169,1,42
18,1175,1,18
18,1213,1,793
18,1220,1,189
18,1247,1,349
18,1248,1,178
18,1302,1,218
18,1303,1,52
18,1408,1,65
18,1435,1,150
18,1444,1,365
18,1451,1,195
18,1463,1,43
18,1464,1,402
18,1476,1,216
18,1478,1,66
18,1489,1,19
18,1523,1,126
18,1533,1,50
18,1557,1,300
18,1598,1,82
18,1609,1,600
18,1610,1,377
18,1619,1,78
18,1637,1,34
18,1644,1,42
18,1654,1,11
18,1688,1,221
18,1698,1,49
18,1733,1,334
18,1740,1,491
18,1763,1,33
18,1764,1,266
18,1804,1,134
18,1807,1,20
18,1859,1,197
18,1860,1,356
18,1861,1,342
18,1887,1,4
18,1901,1,57
18,1909,1,158
18,1914,1,13
18,1930,1,7
18,1954,1,291
18,1960,1,215
18,1984,1,27
18,2063,1,9
18,2064,1,26
18,2090,1,49
18,2147,1,45
18,2153,1,127
18,2153,4359,1
18,2153,4360,1
18,2153,4361,1
18,2153,4362,1
18,2153,4363,1
18,2153,4364,1
18,2153,4365,1
18,2153,4366,1
18,2153,4367,1
18,2153,4368,1
18,2153,4369,1
18,2153,4370,1
18,2176,1,9
18,2185,1,33
18,2215,1,306
18,2220,1,7
18,2239,1,9
18,2245,1,133
18,2294,1,150
18,2296,1,15
18,2376,1,105
18,2402,1,13
18,2479,1,20
18,2495,1,7
18,2533,1,49
18,2586,1,13
18,2676,1,11
18,2788,1,10
18,3119,1,23
18,3126,1,100
18,3168,1,27
18,3229,1,118
18,3271,1,23
18,3287,1,10
18,3301,1,3
18,3324,1,40
18,3356,1,15
18,3368,1,1
18,3370,1,12
18,3509,1,249
18,3566,1,22
18,3619,1,95
18,4014,1,1
19,72,1,234
19,633,1,218
19,667,1,585
19,850,1,150
19,851,1,1
19,852,1,10
19,853,1,6
19,1171,1,149
19,1208,1,210
19,1240,1,10
19,1255,1,14
19,1343,1,259
19,1344,1,20
19,1345,1,18
19,1346,1,51
19,1347,1,39
19,1405,1,219
19,1406,1,137
19,1411,1,7
19,1672,1,167
19,1767,1,22
19,1768,1,83
19,1795,1,77
19,1803,1,25
19,1840,1,392
19,1902,1,28
19,1961,1,179
19,2003,1,14
19,2004,1,52
19,2046,1,30
19,2071,1,9
19,2130,1,64
19,2148,1,171
19,2187,1,150
19,2291,1,150
19,2380,1,58
19,2401,1,116
19,2467,1,158
19,2472,1,16
19,2473,1,53
19,2478,1,23
19,2546,1,25
19,3325,1,2
19,3363,1,1
19,3441,1,7
19,3492,1,1
19,3500,1,1
19,3512,1,1
19,3524,1,2
19,3547,1,1
19,3548,1,1
19,3563,1,1
19,3564,1,1
19,3570,1,2
19,3578,1,6
19,3582,1,1
19,3589,1,13
19,3592,1,1
19,3598,1,2
19,3601,1,3
19,3605,1,1
19,3607,1,3
19,3610,1,1
19,3625,1,3
19,3626,1,22
19,3632,1,3
19,3643,1,1
19,3644,1,1
19,3649,1,1
19,3657,1,1
19,3659,1,9
19,3661,1,28
19,3680,1,1
19,3681,1,5
19,3693,1,1
19,3697,1,1
19,3703,1,1
19,3707,1,1
19,3709,1,1
19,3711,1,1
19,3726,1,109
19,3778,1,15
19,3800,1,6
19,3823,1,1
19,3833,1,8
19,3878,1,38
19,3885,1,2
19,3916,1,2
19,3917,1,93
19,3927,1,14
19,3932,1,2
19,3943,1,3
19,3945,1,8
19,3955,1,1
19,3963,1,13
19,3968,1,23
19,3969,1,1
19,3972,1,5
19,3981,1,49
19,3990,1,174
19,4009,1,1
19,4025,1,44
19,4042,1,2
19,4193,1,1
19,4205,1,1
19,4208,1,1
19,4209,1,1
19,4224,1,1
19,4237,1,2
19,4246,1,1
19,4261,1,1
19,4262,1,1
19,4274,1,1
19,4276,1,1
19,4292,1,2
19,4301,1,1
19,4321,1,1
20,74,1,302
20,83,1,128
20,84,1,13
20,118,1,393
20,163,1,1310
20,163,1284,1
20,295,1,83
20,473,1,382
20,517,1,128
20,601,1,394
20,845,1,318
20,895,1,415
20,966,1,511
20,974,1,144
20,1002,1,821
20,1011,1,103
20,1034,1,62
20,1058,1,6
20,1104,1,242
20,1155,1,25
20,1236,1,31
20,1306,1,121
20,1370,1,45
20,1436,1,258
20,1519,1,176
20,1551,1,23
20,1906,1,94
20,2166,1,8
20,2431,1,16
20,2497,1,75
20,2994,1,15
20,3095,1,33
20,3418,1,6
20,3427,1,8
20,3478,1,1
20,3568,1,11
20,3584,1,2
20,3906,1,2
20,4002,1,1
20,4278,1,1
21,97,1,410
21,296,1,254
21,296,1079,1
21,296,1080,1
21,296,1081,1
21,296,1082,1
21,296,1083,1
21,296,1084,1
21,296,1085,1
21,296,1086,1
21,296,1087,1
21,296,1088,1
21,296,1089,1
21,296,1090,1
21,296,1091,1
21,296,1092,1
21,296,1093,1
21,296,1094,1
21,296,1095,1
21,296,1096,1
21,296,1097,1
21,296,1098,1
21,296,1099,1
21,296,1100,1
21,296,1101,2
21,296,1102,2
21,296,1103,2
21,296,1104,2
21,296,1105,1
21,296,1106,1
21,296,1107,1
21,296,1108,1
21,296,1109,1
21,296,1110,1
21,296,1111,1
21,296,1112,1
21,296,1113,1
21,296,1114,1
21,296,1115,1
21,296,1116,1
21,296,1117,1
21,296,1118,1
21,296,1119,1
21,296,1120,1
21,296,1121,1
21,296,1122,1
21,296,1123,1
21,296,1124,1
21,296,1125,1
21,296,1126,1
21,296,1127,1
21,296,1128,1
21,296,1129,1
21,296,1130,1
21,296,1131,1
21,296,1132,1
21,390,1,2021
21,620,1,1531
21,620,4164,1
21,697,1,442
21,784,1,167
21,2921,1,1
22,110,1,20
22,110,21,1
22,110,22,1
22,1702,1,69
23,115,1,8
23,2093,1,10
23,2487,1,109
23,2568,1,13
23,3269,1,1
23,3318,1,14
23,4253,1,1
24,120,1,56
24,129,1,71
24,139,1,33
24,186,1,1645
24,262,1,204
24,278,1,1943
24,325,1,215
24,375,1,162
24,396,1,301
24,441,1,258
24,474,1,824
24,487,1,22
24,512,1,1360
24,549,1,428
24,550,1,1612
24,565,1,270
24,571,1,85
24,572,1,8
24,578,1,37
24,610,1,766
24,621,1,344
24,624,1,151
24,644,1,656
24,682,1,1869
24,745,1,240
24,799,1,59
24,823,1,1251
24,825,1,643
24,835,1,187
24,836,1,54
24,837,1,344
24,861,1,18
24,874,1,76
24,892,1,73
24,906,1,184
24,918,1,537
24,919,1,99
24,922,1,187
24,925,1,322
24,947,1,1297
24,970,1,657
24,986,1,138
24,989,1,166
24,990,1,137
24,991,1,963
24,996,1,1008
24,1005,1,102
24,1038,1,73
24,1046,1,39
24,1119,1,802
24,1131,1,319
24,1143,1,49
24,1160,1,270
24,1197,1,204
24,1198,1,82
24,1235,1,376
24,1249,1,232
24,1280,1,92
24,1281,1,301
24,1282,1,252
24,1283,1,298
24,1284,1,359
24,1285,1,701
24,1294,1,77
24,1460,1,16
24,1483,1,189
24,1484,1,116
24,1524,1,8
24,1534,1,805
24,1559,1,322
24,1564,1,1014
24,1590,1,394
24,1611,1,450
24,1612,1,45
24,1626,1,143
24,1629,1,87
24,1704,1,9
24,1719,1,45
24,1755,1,311
24,1772,1,177
24,1785,1,157
24,1796,1,122
24,1817,1,12
24,1852,1,20
24,1863,1,93
24,1908,1,367
24,1910,1,228
24,1924,1,64
24,1932,1,6
24,1945,1,195
24,2057,1,14
24,2060,1,228
24,2065,1,288
24,2067,1,4
24,2072,1,50
24,2141,1,95
24,2142,1,150
24,2143,1,148
24,2152,1,16
24,2160,1,522
24,2174,1,635
24,2204,1,35
24,2206,1,65
24,2222,1,23
24,2232,1,20
24,2250,1,38
24,2250,4156,1
24,2250,4157,1
24,2253,1,53
24,2282,1,259
24,2297,1,120
24,2312,1,89
24,2339,1,185
24,2343,1,224
24,2364,1,150
24,2381,1,356
24,2389,1,45
24,2394,1,171
24,2395,1,15
24,2406,1,248
24,2440,1,51
24,2442,1,196
24,2452,1,265
24,2453,1,368
24,2459,1,62
24,2460,1,13
24,2461,1,76
24,2466,1,64
24,2468,1,170
24,2484,1,253
24,2587,1,3
24,2591,1,94
24,2614,1,58
24,2633,1,5
24,2636,1,87
24,2640,1,49
24,2642,1,79
24,2644,1,50
24,2645,1,28
24,2647,1,1
24,2665,1,55
24,2670,1,45
24,2674,1,85
24,2677,1,15
24,2692,1,48
24,2693,1,137
24,2702,1,20
24,2703,1,1
24,2710,1,8
24,2711,1,69
24,2713,1,356
24,2717,1,60
24,2723,1,103
24,2727,1,71
24,2729,1,12
24,2732,1,12
24,2742,1,2
24,2746,1,65
24,2760,1,45
24,2765,1,18
24,2768,1,19
24,2771,1,49
24,2782,1,13
24,2786,1,24
24,2791,1,5
24,2796,1,23
24,2806,1,8
24,2809,1,8
24,2817,1,29
24,2834,1,26
24,2856,1,8
24,2873,1,2
24,2885,1,29
24,2888,1,11
24,2894,1,18
24,2909,1,5
24,2916,1,11
24,2935,1,57
24,2937,1,57
24,2944,1,11
24,2949,1,146
24,2955,1,47
24,2956,1,49
