ifdg_GPSLatitude ,Count
53 deg 52 4.440, 1
53 deg 52 4.530, 1
53 deg 52 4.580, 1
53 deg 52 4.650, 1
53 deg 52 5.060, 2
53 deg 52 6.600, 2
53 deg 53 26.000, 2
53 deg 53 44.355, 1
53 deg 53 53.738, 1
53 deg 53 53.823, 1
53 deg 53 53.847, 1
53 deg 53 59.680, 1
53 deg 54 0.000, 5
53 deg 54 16.200, 1
53 deg 54 16.800, 1
53 deg 54 21.000, 2
53 deg 54 26.400, 1
53 deg 54 27.000, 1
53 deg 54 28.200, 1
53 deg 54 29.000, 1
53 deg 54 34.800, 1
53 deg 54 38.307, 1
53 deg 54 48.981, 1
53 deg 54 52.800, 1
53 deg 54 55.020, 1
53 deg 55 0.600, 1
53 deg 55 11.400, 2
53 deg 55 12.000, 2
53 deg 55 12.011, 1
53 deg 55 12.729, 1
53 deg 55 12.815, 1
53 deg 55 13.317, 4
53 deg 55 13.403, 1
53 deg 55 13.553, 4
53 deg 55 13.794, 3
53 deg 55 14.430, 2
53 deg 55 14.778, 5
53 deg 55 14.942, 2
53 deg 55 15.018, 2
53 deg 55 15.093, 11
53 deg 55 15.218, 10
53 deg 55 15.311, 1
53 deg 55 15.348, 11
53 deg 55 15.434, 5
53 deg 55 15.718, 2
53 deg 55 16.953, 1
53 deg 55 17.496, 1
53 deg 55 18.320, 1
53 deg 55 23.400, 3
53 deg 55 24.000, 2
53 deg 55 25.800, 1
53 deg 55 26.000, 1
53 deg 55 28.513, 2
53 deg 55 30.173, 2
53 deg 55 31.200, 2
53 deg 55 32.039, 1
53 deg 55 32.080, 1
53 deg 55 32.740, 1
53 deg 55 35.000, 2
53 deg 55 36.000, 1
53 deg 55 38.400, 2
53 deg 55 40.011, 1
53 deg 55 40.200, 1
53 deg 55 40.800, 3
53 deg 55 41.400, 1
53 deg 55 48.000, 1
53 deg 55 50.793, 3
53 deg 55 51.102, 11
53 deg 55 51.113, 24
53 deg 55 51.355, 2
53 deg 55 52.158, 4
53 deg 56 25.800, 3
53 deg 56 28.200, 1
53 deg 56 29.400, 3
53 deg 56 30.000, 5
53 deg 56 52.079, 1
53 deg 56 6.000, 1
53 deg 56 9.520, 1
53 deg 57 15.820, 4
53 deg 57 18.010, 1
53 deg 57 25.770, 1
53 deg 57 25.800, 1
53 deg 57 26.400, 1
53 deg 57 26.420, 1
53 deg 57 27.410, 1
53 deg 57 29.400, 1
53 deg 57 31.270, 1
53 deg 57 35.600, 1
53 deg 57 36.000, 4
53 deg 57 36.010, 3
53 deg 57 36.180, 1
53 deg 57 36.290, 1
53 deg 57 37.280, 1
53 deg 57 40.620, 1
53 deg 57 40.690, 2
53 deg 57 40.780, 1
53 deg 57 40.900, 1
53 deg 57 40.930, 3
53 deg 57 40.940, 1
53 deg 57 40.950, 3
53 deg 57 40.970, 1
53 deg 57 41.950, 1
53 deg 57 42.200, 1
53 deg 57 42.440, 1
53 deg 57 42.730, 1
53 deg 57 43.210, 1
53 deg 57 43.797, 1
53 deg 57 43.800, 1
53 deg 57 46.151, 1
53 deg 57 46.210, 3
53 deg 57 48.070, 2
53 deg 57 49.130, 1
53 deg 57 49.800, 2
53 deg 57 50.060, 1
53 deg 57 51.600, 1
53 deg 57 55.200, 1
53 deg 57 58.800, 1
53 deg 57 59.400, 1
53 deg 58 0.600, 2
53 deg 58 1.200, 1
53 deg 58 13.800, 1
53 deg 58 14.400, 1
53 deg 58 3.320, 4
53 deg 58 31.800, 1
53 deg 58 32.879, 1
53 deg 58 45.323, 1
53 deg 58 53.415, 1
53 deg 59 17.828, 1
53 deg 59 27.000, 1
53 deg 59 31.200, 3
53 deg 59 36.955, 1
53 deg 6 11.000, 2
53 deg 6 14.000, 1
53 deg 6 15.458, 1
53 deg 6 23.000, 2
53 deg 6 23.915, 1
53 deg 6 24.210, 1
53 deg 6 24.251, 1
53 deg 6 24.282, 1
53 deg 6 24.635, 1
53 deg 6 25.500, 1
53 deg 6 28.000, 1
53 deg 6 31.800, 1
53 deg 6 31.950, 1
53 deg 6 32.010, 1
53 deg 6 32.406, 1
53 deg 6 33.600, 1
53 deg 6 35.000, 1
53 deg 6 35.100, 1
53 deg 6 38.400, 1
53 deg 6 4.000, 1
53 deg 6 6.000, 1
53 deg 6 9.000, 2
53 deg 7 11.481, 1
53 deg 7 17.000, 1
53 deg 7 3.000, 1
53 deg 7 3.600, 1
53 deg 7 30.000, 3
53 deg 7 37.800, 1
53 deg 7 43.800, 1
53 deg 7 44.400, 2
53 deg 7 56.892, 1
53 deg 8 13.814, 1
53 deg 8 22.173, 1
53 deg 8 22.200, 1
53 deg 8 31.810, 1
53 deg 8 35.594, 1
53 deg 8 36.600, 1
53 deg 8 48.650, 1
53 deg 8 54.000, 1
53 deg 9 0.847, 1
53 deg 9 10.800, 1
53 deg 9 15.600, 1
53 deg 9 26.914, 1
53 deg 9 30.000, 1
53 deg 9 31.800, 3
53 deg 9 33.600, 2
53 deg 9 34.000, 1
53 deg 9 34.200, 1
53 deg 9 34.800, 7
53 deg 9 35.400, 2
53 deg 9 53.580, 1
53 deg 9 56.000, 1
53 deg 9 57.000, 2
54 deg 0 0.000, 16
54 deg 0 30.640, 2
54 deg 0 30.650, 2
54 deg 0 30.870, 1
54 deg 1 46.800, 1
54 deg 10 25.800, 1
54 deg 10 26.911, 1
54 deg 10 27.065, 2
54 deg 10 37.260, 1
54 deg 10 38.538, 1
54 deg 10 44.179, 1
54 deg 10 48.000, 1
54 deg 10 51.960, 1
54 deg 11 29.056, 1
54 deg 11 54.471, 1
54 deg 12 10.800, 1
54 deg 12 12.000, 1
54 deg 12 25.424, 4
54 deg 12 26.074, 5
54 deg 12 29.600, 1
54 deg 12 31.980, 1
54 deg 12 37.380, 1
54 deg 12 39.380, 1
54 deg 12 40.680, 1
54 deg 12 43.020, 1
54 deg 12 43.480, 1
54 deg 12 47.940, 1
54 deg 12 48.000, 3
54 deg 12 49.240, 1
54 deg 12 50.577, 1
54 deg 12 51.380, 1
54 deg 12 58.075, 1
54 deg 13 17.223, 1
54 deg 13 24.600, 1
54 deg 13 24.700, 1
54 deg 13 32.635, 1
54 deg 13 33.167, 11
54 deg 13 33.177, 1
54 deg 13 33.188, 3
54 deg 13 33.289, 3
54 deg 13 33.531, 6
54 deg 13 33.631, 2
54 deg 13 33.661, 8
54 deg 13 33.665, 3
54 deg 13 33.697, 2
54 deg 13 33.853, 4
54 deg 13 33.865, 1
54 deg 13 34.169, 7
54 deg 13 34.346, 1
54 deg 13 34.757, 1
54 deg 13 34.788, 1
54 deg 13 34.877, 2
54 deg 13 35.308, 3
54 deg 13 53.199, 1
54 deg 13 6.960, 1
54 deg 14 24.000, 3
54 deg 14 25.839, 1
54 deg 14 27.370, 1
54 deg 14 29.516, 5
54 deg 14 29.630, 6
54 deg 14 32.949, 1
54 deg 14 35.487, 1
54 deg 14 37.624, 3
54 deg 14 38.011, 1
54 deg 14 38.270, 1
54 deg 14 38.510, 1
54 deg 14 40.136, 1
54 deg 14 40.800, 1
54 deg 14 42.787, 1
54 deg 14 42.984, 1
54 deg 14 43.155, 1
54 deg 14 44.079, 2
54 deg 14 44.597, 1
54 deg 14 44.747, 2
54 deg 14 44.767, 3
54 deg 14 44.780, 1
54 deg 14 44.790, 1
54 deg 14 44.906, 1
54 deg 14 44.921, 2
54 deg 14 44.936, 3
54 deg 14 45.000, 1
54 deg 14 45.154, 1
54 deg 14 45.208, 4
54 deg 14 45.227, 1
54 deg 14 45.399, 5
54 deg 14 45.451, 2
54 deg 14 45.620, 7
54 deg 14 45.730, 2
54 deg 14 45.745, 1
54 deg 14 45.896, 1
54 deg 14 46.003, 1
54 deg 14 46.020, 1
54 deg 14 46.029, 1
54 deg 14 46.367, 1
54 deg 14 46.505, 2
54 deg 14 46.606, 1
54 deg 14 48.442, 1
54 deg 14 48.930, 1
54 deg 14 49.332, 1
54 deg 14 49.621, 1
54 deg 14 59.890, 1
54 deg 15 10.005, 1
54 deg 15 10.265, 1
54 deg 15 12.761, 1
54 deg 15 25.806, 1
54 deg 15 25.820, 2
54 deg 15 25.901, 11
54 deg 15 26.712, 3
54 deg 15 3.083, 1
54 deg 15 3.618, 2
54 deg 15 37.222, 1
54 deg 15 44.243, 1
54 deg 15 52.227, 1
54 deg 15 52.473, 2
54 deg 15 52.510, 15
54 deg 15 52.790, 1
54 deg 15 53.194, 1
54 deg 15 53.747, 2
54 deg 15 53.835, 1
54 deg 15 53.872, 6
54 deg 15 54.082, 3
54 deg 15 54.215, 6
54 deg 15 54.289, 6
54 deg 15 54.300, 2
54 deg 15 54.308, 6
54 deg 15 54.874, 6
54 deg 15 54.920, 1
54 deg 15 55.133, 1
54 deg 15 57.169, 1
54 deg 15 9.713, 1
54 deg 16 12.950, 6
54 deg 16 12.990, 1
54 deg 16 13.050, 2
54 deg 16 18.218, 1
54 deg 16 24.000, 10
54 deg 16 33.299, 1
54 deg 16 36.600, 2
54 deg 16 37.200, 2
54 deg 16 39.383, 1
54 deg 16 4.396, 1
54 deg 16 44.100, 2
54 deg 16 44.400, 1
54 deg 16 46.800, 11
54 deg 16 47.400, 2
54 deg 16 48.000, 2
54 deg 16 49.380, 3
54 deg 16 5.520, 4
54 deg 16 50.400, 1
54 deg 16 51.000, 1
54 deg 16 52.200, 2
54 deg 16 52.800, 11
54 deg 16 54.000, 5
54 deg 16 55.200, 1
54 deg 16 55.800, 3
54 deg 16 57.600, 4
54 deg 16 58.800, 1
54 deg 16 59.400, 3
54 deg 17 0.000, 2
54 deg 17 0.600, 1
54 deg 17 1.029, 1
54 deg 17 1.200, 1
54 deg 17 1.800, 6
54 deg 17 10.200, 5
54 deg 17 10.800, 2
54 deg 17 11.400, 6
54 deg 17 12.000, 20
54 deg 17 12.600, 2
54 deg 17 13.200, 6
54 deg 17 13.800, 2
54 deg 17 14.400, 19
54 deg 17 15.000, 22
54 deg 17 15.600, 4
54 deg 17 2.400, 6
54 deg 17 2.493, 1
54 deg 17 2.731, 1
54 deg 17 2.817, 1
54 deg 17 20.570, 1
54 deg 17 20.700, 1
54 deg 17 3.000, 1
54 deg 17 3.600, 3
54 deg 17 32.400, 1
54 deg 17 33.188, 1
54 deg 17 40.483, 1
54 deg 17 46.186, 1
54 deg 17 5.301, 1
54 deg 17 52.200, 1
54 deg 17 53.839, 1
54 deg 17 6.600, 1
54 deg 17 7.800, 1
54 deg 17 8.400, 2
54 deg 17 9.000, 3
54 deg 17 9.600, 4
54 deg 18 12.678, 1
54 deg 18 18.744, 1
54 deg 18 27.156, 1
54 deg 18 29.217, 3
54 deg 18 3.462, 1
54 deg 18 32.661, 1
54 deg 18 32.950, 1
54 deg 18 32.962, 1
54 deg 18 32.970, 1
54 deg 18 33.050, 1
54 deg 18 33.308, 1
54 deg 18 33.313, 1
54 deg 18 34.650, 1
54 deg 18 36.390, 1
54 deg 18 36.663, 1
54 deg 18 38.200, 1
54 deg 18 38.400, 1
54 deg 18 40.300, 1
54 deg 18 43.990, 1
54 deg 18 44.000, 1
54 deg 18 45.060, 1
54 deg 18 46.850, 1
54 deg 18 49.115, 1
54 deg 18 49.157, 1
54 deg 18 49.360, 1
54 deg 18 49.400, 1
54 deg 18 49.460, 1
54 deg 18 51.700, 2
54 deg 18 52.200, 1
54 deg 18 52.400, 1
54 deg 18 53.000, 1
54 deg 18 53.100, 1
54 deg 19 15.000, 1
54 deg 19 28.200, 1
54 deg 19 34.060, 1
54 deg 19 37.105, 1
54 deg 19 46.800, 1
54 deg 19 47.886, 1
54 deg 19 54.000, 1
54 deg 19 54.100, 1
54 deg 19 55.786, 1
54 deg 19 57.990, 5
54 deg 19 6.494, 3
54 deg 2 25.200, 2
54 deg 2 52.200, 2
54 deg 2 55.330, 1
54 deg 2 56.150, 1
54 deg 2 56.200, 1
54 deg 2 56.210, 1
54 deg 2 56.290, 1
54 deg 2 56.370, 1
54 deg 2 56.390, 1
54 deg 2 58.750, 1
54 deg 20 16.273, 1
54 deg 20 2.109, 1
54 deg 20 21.274, 1
54 deg 20 23.805, 1
54 deg 20 29.096, 1
54 deg 20 3.100, 1
54 deg 20 31.142, 1
54 deg 20 31.774, 1
54 deg 20 32.052, 1
54 deg 20 32.239, 1
54 deg 20 32.400, 1
54 deg 20 32.908, 1
54 deg 20 33.347, 1
54 deg 20 33.466, 1
54 deg 20 33.696, 1
54 deg 20 34.332, 1
54 deg 20 34.484, 1
54 deg 20 35.051, 1
54 deg 20 36.503, 1
54 deg 20 36.538, 1
54 deg 20 41.510, 1
54 deg 20 43.307, 1
54 deg 20 43.495, 1
54 deg 20 43.596, 1
54 deg 20 44.320, 1
54 deg 20 44.376, 1
54 deg 20 45.286, 1
54 deg 20 45.398, 1
54 deg 20 46.043, 1
54 deg 20 46.272, 1
54 deg 20 46.365, 1
54 deg 20 46.366, 1
54 deg 20 46.372, 1
54 deg 20 46.608, 1
54 deg 20 46.626, 1
54 deg 20 47.955, 1
54 deg 20 50.753, 1
54 deg 20 52.476, 1
54 deg 20 52.800, 1
54 deg 20 53.311, 1
54 deg 20 53.892, 1
54 deg 20 53.939, 1
54 deg 20 54.120, 1
54 deg 20 54.450, 1
54 deg 20 54.600, 1
54 deg 20 54.653, 2
54 deg 20 55.224, 1
54 deg 20 56.400, 1
54 deg 20 57.120, 1
54 deg 20 58.529, 1
54 deg 20 58.800, 1
54 deg 20 59.663, 1
54 deg 20 59.916, 1
54 deg 20 7.950, 1
54 deg 20 9.500, 1
54 deg 21 0.041, 1
54 deg 21 0.198, 4
54 deg 21 0.437, 2
54 deg 21 1.026, 1
54 deg 21 14.615, 1
54 deg 21 27.000, 1
54 deg 21 28.200, 1
54 deg 21 39.600, 2
54 deg 21 50.040, 1
54 deg 21 50.060, 1
54 deg 22 12.000, 1
54 deg 22 21.600, 1
54 deg 22 24.970, 1
54 deg 22 25.580, 1
54 deg 22 25.740, 1
54 deg 22 25.760, 1
54 deg 22 25.800, 2
54 deg 22 26.400, 1
54 deg 22 27.000, 1
54 deg 22 28.720, 2
54 deg 22 29.260, 2
54 deg 22 29.400, 1
54 deg 22 29.920, 1
54 deg 22 30.000, 2
54 deg 22 31.300, 1
54 deg 22 31.740, 1
54 deg 22 32.400, 1
54 deg 22 37.200, 1
54 deg 22 37.800, 1
54 deg 22 43.800, 1
54 deg 22 44.020, 1
54 deg 22 46.800, 1
54 deg 22 48.360, 1
54 deg 22 49.511, 3
54 deg 22 52.813, 1
54 deg 22 53.523, 1
54 deg 22 53.800, 15
54 deg 23 18.600, 1
54 deg 23 19.200, 1
54 deg 23 22.200, 1
54 deg 23 3.299, 1
54 deg 23 3.600, 1
54 deg 23 44.500, 1
54 deg 23 57.200, 1
54 deg 24 20.480, 1
54 deg 24 21.600, 1
54 deg 24 22.200, 1
54 deg 24 23.195, 1
54 deg 24 23.513, 1
54 deg 24 24.600, 1
54 deg 24 26.170, 2
54 deg 24 26.400, 1
54 deg 24 26.650, 2
54 deg 24 26.690, 2
54 deg 24 26.770, 1
54 deg 24 27.100, 3
54 deg 24 27.320, 1
54 deg 24 27.920, 1
54 deg 24 27.970, 1
54 deg 24 28.050, 1
54 deg 24 28.090, 2
54 deg 24 28.120, 1
54 deg 24 28.200, 1
54 deg 24 28.210, 1
54 deg 24 28.230, 5
54 deg 24 28.310, 2
54 deg 24 28.360, 1
54 deg 24 28.730, 2
54 deg 24 28.739, 1
54 deg 24 29.060, 1
54 deg 24 29.088, 1
54 deg 24 29.150, 1
54 deg 24 29.171, 1
54 deg 24 29.177, 1
54 deg 24 29.260, 1
54 deg 24 29.267, 3
54 deg 24 29.369, 3
54 deg 24 29.381, 1
54 deg 24 29.393, 1
54 deg 24 29.412, 1
54 deg 24 29.435, 1
54 deg 24 29.489, 1
54 deg 24 29.549, 1
54 deg 24 29.560, 2
54 deg 24 29.579, 1
54 deg 24 29.590, 1
54 deg 24 29.610, 3
54 deg 24 29.615, 1
54 deg 24 29.630, 5
54 deg 24 29.651, 2
54 deg 24 29.699, 1
54 deg 24 29.711, 1
54 deg 24 29.720, 1
54 deg 24 29.729, 1
54 deg 24 29.736, 1
54 deg 24 29.750, 2
54 deg 24 29.753, 2
54 deg 24 29.765, 1
54 deg 24 29.771, 1
54 deg 24 29.780, 1
54 deg 24 29.783, 1
54 deg 24 29.807, 2
54 deg 24 29.830, 1
54 deg 24 29.831, 1
54 deg 24 29.844, 1
54 deg 24 29.855, 1
54 deg 24 29.861, 2
54 deg 24 29.867, 1
54 deg 24 29.879, 1
54 deg 24 29.891, 1
54 deg 24 29.952, 1
54 deg 24 29.969, 1
54 deg 24 29.987, 1
54 deg 24 29.999, 1
54 deg 24 3.220, 1
54 deg 24 30.017, 2
54 deg 24 30.035, 2
54 deg 24 30.047, 1
54 deg 24 30.089, 1
54 deg 24 30.185, 1
54 deg 24 30.197, 1
54 deg 24 30.220, 1
54 deg 24 30.371, 1
54 deg 24 30.395, 2
54 deg 24 30.467, 1
54 deg 24 30.623, 1
54 deg 24 30.647, 1
54 deg 24 33.551, 3
54 deg 24 37.200, 1
54 deg 24 39.600, 1
54 deg 24 43.560, 1
54 deg 24 45.520, 1
54 deg 24 45.580, 1
54 deg 24 48.300, 1
54 deg 24 5.138, 1
54 deg 24 9.000, 1
54 deg 25 24.866, 1
54 deg 25 31.800, 1
54 deg 25 35.416, 1
54 deg 25 43.800, 1
54 deg 25 44.400, 2
54 deg 25 45.000, 1
54 deg 25 46.798, 1
54 deg 25 48.600, 2
54 deg 25 49.200, 1
54 deg 25 54.571, 1
54 deg 26 17.400, 1
54 deg 26 20.159, 2
54 deg 26 24.000, 1
54 deg 26 31.622, 1
54 deg 26 35.400, 3
54 deg 26 38.400, 1
54 deg 26 43.823, 4
54 deg 26 45.695, 1
54 deg 26 45.774, 1
54 deg 26 8.606, 3
54 deg 27 45.165, 1
54 deg 27 57.600, 1
54 deg 27 58.800, 1
54 deg 28 24.158, 1
54 deg 28 32.535, 1
54 deg 28 33.600, 1
54 deg 28 33.743, 1
54 deg 28 37.800, 2
54 deg 28 45.600, 1
54 deg 28 55.280, 1
54 deg 29 0.600, 1
54 deg 29 10.200, 3
54 deg 29 12.000, 1
54 deg 29 13.800, 3
54 deg 29 14.400, 2
54 deg 29 15.600, 2
54 deg 29 16.200, 2
54 deg 29 16.800, 2
54 deg 29 19.200, 6
54 deg 29 19.800, 1
54 deg 29 20.400, 3
54 deg 29 21.000, 4
54 deg 29 22.200, 2
54 deg 29 22.800, 3
54 deg 29 25.200, 3
54 deg 29 25.800, 9
54 deg 29 26.400, 2
54 deg 29 27.000, 1
54 deg 29 3.600, 1
54 deg 29 30.000, 2
54 deg 29 30.600, 1
54 deg 29 30.691, 1
54 deg 29 33.000, 1
54 deg 29 33.600, 4
54 deg 29 34.200, 4
54 deg 29 45.075, 1
54 deg 29 5.972, 1
54 deg 29 9.600, 1
54 deg 3 27.600, 1
54 deg 3 28.200, 1
54 deg 3 32.661, 1
54 deg 3 38.400, 1
54 deg 3 47.891, 1
54 deg 3 56.400, 1
54 deg 30 33.396, 1
54 deg 30 41.034, 1
54 deg 30 43.552, 1
54 deg 30 51.600, 1
54 deg 31 17.910, 1
54 deg 31 18.060, 1
54 deg 31 18.220, 3
54 deg 31 18.370, 1
54 deg 31 18.460, 2
54 deg 31 19.390, 1
54 deg 31 19.400, 1
54 deg 31 19.460, 1
54 deg 31 19.470, 1
54 deg 31 23.400, 3
54 deg 31 23.520, 1
54 deg 31 23.870, 4
54 deg 31 24.050, 1
54 deg 31 33.805, 1
54 deg 32 54.000, 1
54 deg 33 12.000, 1
54 deg 33 17.276, 1
54 deg 33 17.309, 1
54 deg 33 17.319, 1
54 deg 33 17.322, 1
54 deg 33 17.349, 1
54 deg 33 17.438, 1
54 deg 33 17.439, 1
54 deg 33 17.483, 1
54 deg 33 17.499, 1
54 deg 33 17.631, 1
54 deg 33 17.639, 1
54 deg 33 17.640, 2
54 deg 33 17.643, 1
54 deg 33 17.651, 1
54 deg 33 17.712, 1
54 deg 33 17.726, 1
54 deg 33 17.756, 1
54 deg 33 17.773, 1
54 deg 33 17.786, 1
54 deg 33 17.826, 1
54 deg 33 17.838, 1
54 deg 33 17.877, 1
54 deg 33 18.136, 1
54 deg 33 26.635, 1
54 deg 33 31.200, 1
54 deg 33 31.800, 2
54 deg 33 32.400, 1
54 deg 33 38.830, 1
54 deg 33 38.880, 1
54 deg 33 38.900, 1
54 deg 33 38.930, 1
54 deg 33 38.970, 1
54 deg 33 39.030, 1
54 deg 33 39.070, 2
54 deg 33 39.150, 2
54 deg 33 39.160, 1
54 deg 33 48.921, 1
54 deg 34 10.342, 1
54 deg 34 15.600, 1
54 deg 34 20.065, 1
54 deg 34 28.362, 1
54 deg 34 38.990, 1
54 deg 34 39.600, 1
54 deg 34 43.620, 1
54 deg 34 5.410, 1
54 deg 35 1.500, 1
54 deg 35 10.800, 1
54 deg 35 15.365, 1
54 deg 35 18.600, 2
54 deg 35 20.229, 1
54 deg 35 30.855, 1
54 deg 35 35.400, 1
54 deg 35 37.200, 1
54 deg 35 39.000, 1
54 deg 35 5.724, 1
54 deg 35 57.600, 1
54 deg 35 58.780, 1
54 deg 35 58.962, 1
54 deg 35 7.800, 1
54 deg 36 0.000, 2
54 deg 36 0.600, 1
54 deg 36 20.400, 1
54 deg 36 36.600, 1
54 deg 36 4.200, 1
54 deg 36 5.400, 1
54 deg 36 53.400, 1
54 deg 36 55.120, 1
54 deg 36 56.400, 1
54 deg 36 7.200, 3
54 deg 36 8.396, 1
54 deg 36 9.000, 1
54 deg 37 0.600, 1
54 deg 37 1.200, 1
54 deg 37 10.297, 1
54 deg 38 25.430, 1
54 deg 38 25.900, 1
54 deg 38 25.940, 1
54 deg 38 32.180, 1
54 deg 38 36.860, 2
54 deg 38 37.460, 1
54 deg 38 45.440, 2
54 deg 38 46.079, 1
54 deg 38 48.560, 1
54 deg 38 48.580, 1
54 deg 38 5.725, 1
54 deg 38 58.060, 1
54 deg 39 0.080, 1
54 deg 39 1.960, 1
54 deg 39 20.756, 2
54 deg 39 3.660, 1
54 deg 39 3.800, 1
54 deg 39 36.892, 1
54 deg 39 58.113, 1
54 deg 39 7.200, 1
54 deg 39 9.280, 1
54 deg 4 0.963, 1
54 deg 4 11.660, 1
54 deg 4 34.200, 1
54 deg 4 42.000, 1
54 deg 4 46.800, 2
54 deg 4 51.000, 1
54 deg 4 7.800, 1
54 deg 40 0.640, 1
54 deg 40 12.721, 3
54 deg 40 13.777, 1
54 deg 40 15.122, 1
54 deg 40 22.620, 1
54 deg 40 35.051, 1
54 deg 40 35.381, 2
54 deg 40 43.020, 1
54 deg 40 43.469, 1
54 deg 40 45.598, 4
54 deg 40 46.200, 1
54 deg 40 49.730, 1
54 deg 40 52.200, 1
54 deg 40 52.244, 1
54 deg 40 53.284, 1
54 deg 40 56.820, 1
54 deg 41 0.350, 1
54 deg 41 1.320, 1
54 deg 41 15.439, 1
54 deg 41 15.700, 1
54 deg 41 15.783, 2
54 deg 41 16.650, 1
54 deg 41 22.310, 1
54 deg 41 26.541, 1
54 deg 41 27.772, 1
54 deg 41 29.720, 1
54 deg 41 46.200, 4
54 deg 41 6.250, 1
54 deg 41 8.560, 1
54 deg 42 22.997, 1
54 deg 42 53.763, 1
54 deg 42 53.807, 1
54 deg 42 53.982, 1
54 deg 42 54.002, 1
54 deg 42 54.063, 1
54 deg 42 54.065, 1
54 deg 42 54.070, 2
54 deg 42 54.074, 1
54 deg 42 54.088, 1
54 deg 42 54.139, 1
54 deg 42 54.162, 1
54 deg 42 54.193, 1
54 deg 42 54.195, 2
54 deg 42 54.211, 1
54 deg 42 54.214, 1
54 deg 42 54.989, 1
54 deg 42 55.046, 1
54 deg 42 57.295, 1
54 deg 43 13.800, 1
54 deg 43 27.647, 1
54 deg 43 49.702, 1
54 deg 43 51.000, 2
54 deg 43 52.200, 1
54 deg 45 44.000, 1
54 deg 45 44.440, 1
54 deg 45 51.800, 1
54 deg 46 23.400, 1
54 deg 46 31.410, 1
54 deg 46 36.960, 1
54 deg 46 38.380, 1
54 deg 46 39.152, 1
54 deg 46 39.680, 2
54 deg 46 39.720, 1
54 deg 46 40.040, 1
54 deg 46 40.480, 1
54 deg 46 41.180, 1
54 deg 46 42.680, 2
54 deg 46 42.840, 1
54 deg 46 47.620, 2
54 deg 46 49.837, 1
54 deg 46 55.080, 1
54 deg 46 59.000, 1
54 deg 47 29.993, 1
54 deg 47 3.168, 2
54 deg 47 31.000, 3
54 deg 47 32.466, 1
54 deg 47 34.354, 1
54 deg 47 4.200, 1
54 deg 47 8.000, 2
54 deg 48 25.776, 1
54 deg 48 26.400, 1
54 deg 48 31.313, 1
54 deg 48 33.600, 1
54 deg 48 35.942, 1
54 deg 48 42.000, 1
54 deg 48 43.000, 2
54 deg 48 44.000, 3
54 deg 48 55.000, 1
54 deg 49 10.510, 1
54 deg 49 10.789, 1
54 deg 49 11.033, 3
54 deg 49 15.091, 1
54 deg 49 15.126, 2
54 deg 49 15.832, 2
54 deg 49 56.340, 1
54 deg 49 56.414, 1
54 deg 49 8.022, 2
54 deg 5 38.400, 1
54 deg 50 30.600, 1
54 deg 50 38.503, 1
54 deg 50 40.000, 3
54 deg 50 52.800, 3
54 deg 50 6.728, 1
54 deg 50 8.449, 1
54 deg 50 8.792, 4
54 deg 50 8.969, 4
54 deg 51 15.910, 1
54 deg 51 19.200, 1
54 deg 51 43.830, 1
54 deg 52 12.260, 1
54 deg 52 14.400, 1
54 deg 52 16.800, 1
54 deg 52 21.000, 1
54 deg 52 22.200, 1
54 deg 52 32.724, 1
54 deg 52 35.480, 2
54 deg 52 42.600, 1
54 deg 52 55.479, 1
54 deg 52 55.535, 1
54 deg 52 56.068, 1
54 deg 52 56.271, 1
54 deg 52 56.987, 1
54 deg 52 57.285, 1
54 deg 52 57.439, 1
54 deg 52 58.254, 1
54 deg 52 58.893, 1
54 deg 52 58.931, 1
54 deg 52 58.938, 1
54 deg 52 58.946, 1
54 deg 52 58.951, 1
54 deg 52 58.953, 1
54 deg 52 58.973, 1
54 deg 52 59.082, 1
54 deg 52 59.661, 1
54 deg 53 0.600, 1
54 deg 53 18.838, 1
54 deg 53 2.580, 1
54 deg 53 30.910, 1
54 deg 53 33.000, 1
54 deg 53 46.250, 1
54 deg 53 47.700, 1
54 deg 53 5.145, 1
54 deg 53 54.083, 1
54 deg 53 54.164, 1
54 deg 53 54.170, 1
54 deg 53 54.535, 1
54 deg 53 54.889, 1
54 deg 53 54.966, 1
54 deg 53 55.299, 1
54 deg 53 55.927, 1
54 deg 53 55.930, 1
54 deg 53 57.000, 1
54 deg 54 13.340, 1
54 deg 54 15.000, 1
54 deg 54 16.200, 3
54 deg 54 19.051, 1
54 deg 54 21.606, 1
54 deg 54 21.746, 1
54 deg 54 21.796, 1
54 deg 54 30.480, 1
54 deg 54 33.340, 3
54 deg 54 40.180, 4
54 deg 54 50.600, 1
54 deg 54 50.630, 1
54 deg 54 51.560, 1
54 deg 54 51.600, 1
54 deg 54 8.400, 1
54 deg 57 19.000, 1
54 deg 57 34.200, 2
54 deg 57 34.800, 1
54 deg 57 35.400, 2
54 deg 57 36.000, 1
54 deg 57 37.200, 1
54 deg 57 4.340, 1
54 deg 57 42.600, 1
54 deg 57 49.200, 1
54 deg 57 49.320, 1
54 deg 57 49.370, 1
54 deg 57 50.260, 1
54 deg 57 50.310, 1
54 deg 57 57.000, 1
54 deg 57 58.800, 3
54 deg 58 10.200, 1
54 deg 58 11.040, 1
54 deg 58 11.400, 2
54 deg 58 11.520, 1
54 deg 58 11.820, 1
54 deg 58 12.600, 1
54 deg 58 13.200, 1
54 deg 58 15.000, 1
54 deg 58 16.800, 2
54 deg 58 17.400, 1
