ifds_ExposureTime ,Count
2500/20000 s, 18
25000/1000000 s, 402
250000/1000000 s, 20
2500000/100000000 s, 1
25001/1000000 s, 6
25002/1000000 s, 1
25003/1000000 s, 1
25006/1000000 s, 1
2501/1000000 s, 4
25013/1000000 s, 1
25019/1000000 s, 1
2502/1000000 s, 2
25024/1000000 s, 4
250256/1000000 s, 36
2503/10000 s, 2
2504/1000000 s, 2
2505086/1000000 s, 1
2506/1000000 s, 2
2507/1000000 s, 12
2509/1000000 s, 1
251/100000 s, 3
251/1000000 s, 3
2510/100000 s, 1
2510/1000000 s, 1
25104/1000000 s, 1
2512/1000000 s, 2
2513500/1000000 s, 1
2514/1000000 s, 1
2515/1000000 s, 2
251587/1000000 s, 1
251673/1000000 s, 1
25172/1000000 s, 1
2518/1000000 s, 1
25198/1000000 s, 1
252/100000 s, 6
252/1000000 s, 3
252/7830 s, 1
252/9450 s, 2
2520/1000000 s, 2
2521/1000000 s, 3
2522/1000000 s, 2
2523/1000000 s, 1
2524/1000000 s, 1
2525/1000000 s, 1
252528/1000000 s, 1
2526/1000000 s, 1
2527/1000000 s, 4
2528/1000000 s, 3
2529/1000000 s, 1
253/1 s, 1
253/10000 s, 2
253/100000 s, 5
253/1000000 s, 6
253/5000 s, 1
2530/1000000 s, 2
25308/1000000 s, 1
25309/1000000 s, 1
2531/1000000 s, 2
2532/10 s, 1
2532/1000000 s, 7
2533/1000000 s, 3
25336/1000000 s, 1
2534/1000000 s, 3
2535/1000000 s, 2
2535424/512000000 s, 2
2536/100000 s, 1
2536/1000000 s, 2
25369/100000 s, 1
25378/1000000 s, 1
2538/1000000 s, 1
2539/1000000 s, 3
253952/512000000 s, 1
2539520/512000000 s, 1
254/100 s, 1
254/100000 s, 5
254/1000000 s, 13
2540/1000000 s, 1
2541/1000000 s, 2
2542/1000000 s, 3
2544/1000000 s, 2
2545/1000000 s, 1
25468/1000000 s, 1
2548/1000000 s, 1
254976/512000000 s, 1
255/100000 s, 1
255/1000000 s, 4
255/20000 s, 2
2550/1000000 s, 18
25500/1000000 s, 1
25502/1000000 s, 1
25514/1000000 s, 2
2552/1000000 s, 9
25521/1000000 s, 1
255272/65536000 s, 1
25530/1000000 s, 3
2554/1000000 s, 1
2555/100000 s, 1
2555/1000000 s, 2
2556/1000000 s, 2
255685/1000000 s, 1
2557/1000000 s, 1
2558/1000000 s, 1
255896/1000000 s, 1
25591808/512000000 s, 72
255960/10000000 s, 12
256/10 s, 1
256/100000 s, 10
256/1000000 s, 2
256/20000 s, 1
256/32775 s, 1
2560/1000000 s, 1
25600/1000000 s, 10
256000/512000000 s, 1
2560000/512000000 s, 1
25617/48000000 s, 1
2562/1000000 s, 2
25624576/512000000 s, 1
25640/1000000 s, 1
25652/1000000 s, 1
2566/1000000 s, 1
2566/9450 s, 1
2567/1000000 s, 2
2568/1000000 s, 1
2569/1000000 s, 1
25693/1000000 s, 1
257/10000 s, 2
257/100000 s, 4
257/20000 s, 2
2570/1000000 s, 2
25700/1000000 s, 1
257032/1000000 s, 1
2572/1000000 s, 1
25720/1000000 s, 1
2573/1000000 s, 1
2574/1000000 s, 3
2575/1000000 s, 3
25762/1000000 s, 1
25768/1000000 s, 1
25799/1000000 s, 1
258/100000 s, 1
258/1000000 s, 1
258/9450 s, 3
2580/1000000 s, 4
2581/1000000 s, 2
258172/1000000 s, 1
2582/100000 s, 1
2582/1000000 s, 1
258200/65536000 s, 1
258230/100000 s, 1
2583/10000 s, 4
2583/1000000 s, 2
258355/1000000 s, 1
2584/1000000 s, 2
2585/1000000 s, 2
25857225/268435456 s, 11
2586/1000000 s, 1
2587/100000 s, 1
25870/1000000 s, 1
25872/1000000 s, 1
2588/1000000 s, 2
2589/1000000 s, 1
25893/1000000 s, 1
259/10 s, 1
259/100000 s, 3
259/1000000 s, 7
259/5000 s, 1
259/9450 s, 2
2590/1000000 s, 1
25900/1000000 s, 3
2593/1000000 s, 23
25937/1000000 s, 1
2594/1000000 s, 1
259539/1000000 s, 1
2596/1000000 s, 1
2597/1000000 s, 3
2597382/1073741824 s, 1
2598/1000000 s, 1
2599/1000000 s, 1
26/1 s, 1
26/10 s, 6
26/10000 s, 5
26/100000 s, 3
26/1000000 s, 11
26/20000 s, 5
26/3125 s, 1
26/625 s, 26
26/7830 s, 3
26/9420 s, 5
26/9450 s, 8
260/100 s, 1
260/1000000 s, 57
260/20000 s, 1
260/9420 s, 1
26000/1000000 s, 11
2601/1000000 s, 2
2602/100000 s, 6
2602/1000000 s, 2
2603/1000000 s, 7
2604/1000000 s, 3
2605/1000000 s, 1
2605056/512000000 s, 1
260511/1000000 s, 1
260514/1000000 s, 1
2606/1000000 s, 1
260608/512000000 s, 1
2607/10 s, 1
2607/1000000 s, 3
26075/1000000 s, 2
2608/1000000 s, 1
260869/1000000 s, 1
2609/1000000 s, 2
261/10000 s, 2
261/100000 s, 2
261/1000000 s, 2
261/20000 s, 1
2610/1000000 s, 1
2611/1000000 s, 1
261121/268435456 s, 87
2612/1000000 s, 2
261234/1000000 s, 1
26131/1000000 s, 1
2614/1000000 s, 1
26143/1000000 s, 1
2615/1000000 s, 1
26150/1000000 s, 1
2616/1000000 s, 1
261645/1000000 s, 1
2617/1000000 s, 1
2618/1000000 s, 3
26188/1000000 s, 1
2619/1000000 s, 1
262/100000 s, 3
262/1000000 s, 3
262/7830 s, 1
262/9450 s, 1
2620/1000000 s, 1
26200/1000000 s, 1
26201/1000000 s, 1
2621/1000000 s, 1
2621440/65536000 s, 1
2622/1000000 s, 3
2623/1000000 s, 2
26239/1000000 s, 1
2624/1000000 s, 1
2625/1000000 s, 1
26255/1000000 s, 1
2625536/512000000 s, 3
26256/100000 s, 1
262668288/512000000 s, 1
2628/100000 s, 13
2629/1000000 s, 2
263/100 s, 1
263/10000 s, 1
263/100000 s, 7
263/1000000 s, 2
263/20000 s, 1
263/9420 s, 1
2630/1000000 s, 1
2631/1000000 s, 1
26316/1000000 s, 1
2631600/10000000 s, 4
2632/1000000 s, 1
2633/1000000 s, 3
26330/1000000 s, 1
26333/1000000 s, 2
2634/1000000 s, 3
2635/100000 s, 1
2635/1000000 s, 3
26352/1000000 s, 1
26359/1000000 s, 1
2636/1000000 s, 12
2637109/1073741824 s, 2
2638/1000000 s, 1
264/10 s, 1
264/10000 s, 1
264/100000 s, 2
264/9450 s, 1
26401/1000000 s, 1
2641/1000000 s, 1
2642/1000000 s, 1
26424/1000000 s, 1
2645/1000000 s, 3
2646/1000000 s, 2
2647/10000 s, 1
26471/1000000 s, 1
265/100000 s, 7
265/9450 s, 1
2650/1000000 s, 2
26500/1000000 s, 1
2650112/512000000 s, 1
2652/1000000 s, 8
2653/1000000 s, 1
26537/1000000 s, 1
2654/1000000 s, 1
2655/1000000 s, 2
26552/100000 s, 1
2656/1000000 s, 5
2657/1000000 s, 1
2659/1000000 s, 1
266/100000 s, 1
266/1000000 s, 3
266/9450 s, 3
2660/1000000 s, 2
266009/1000000 s, 1
2661/1000000 s, 1
266144/1000000 s, 3
26625/100000 s, 1
2663/1000000 s, 1
266461/1000000 s, 1
2665/100000 s, 1
2665/1000000 s, 3
26657/1000000 s, 1
2666/100000 s, 1
2666/20000 s, 7
2669/1000000 s, 3
267/100000 s, 6
267/1000000 s, 3
267/5000 s, 1
267/9450 s, 3
2670592/512000000 s, 1
2671/1000000 s, 1
26714/1000000 s, 1
2672/1000000 s, 2
267238/1000000 s, 1
2673/1000000 s, 1
2674/1000000 s, 4
2675/1000000 s, 2
26750/1000000 s, 1
2676/1000000 s, 3
26765/1000000 s, 1
2676928/1000000 s, 1
2677/1000000 s, 1
2677093/1000000 s, 1
267752/1000000 s, 1
2678/1000000 s, 1
2679/1000000 s, 18
268/100000 s, 6
268/1000000 s, 1
2680/1000000 s, 3
2681/1000000 s, 4
2681378/1000000 s, 1
268190/1000000 s, 1
2682/1000000 s, 2
2684/1000000 s, 1
26843546/1073741824 s, 1
2684355/1073741824 s, 2
2685/1000000 s, 3
268526/1000000 s, 1
2686363/1000000 s, 1
2686976/512000000 s, 1
2687/1000000 s, 1
2687804/1000000 s, 1
2688/1000000 s, 3
2689/1000000 s, 3
269/100000 s, 3
269/5000 s, 1
269/9450 s, 1
2690/1000000 s, 1
2690/9450 s, 1
26900/1000000 s, 4
2691/1000000 s, 1
2692/1000000 s, 1
2693/1000000 s, 2
269312/512000000 s, 21
26934/1000000 s, 1
2695/1000000 s, 1
2695168/512000000 s, 1
2695509/1000000 s, 1
2697/1000000 s, 1
2698/1000000 s, 2
269810/1000000 s, 1
2699/1000000 s, 1
2699917/1000000 s, 1
2699994/1000000 s, 2
2699999/1000000 s, 3
27/10 s, 2
27/100 s, 1
27/10000 s, 16
27/100000 s, 2
27/15000 s, 2
27/2000 s, 1
27/20000 s, 1
27/5000 s, 7
27/9420 s, 4
270/10 s, 1
270/100000 s, 4
270/1000000 s, 5
2700/1000000 s, 4
27000/1000000 s, 8
2700000/1000000 s, 64
270166/100000 s, 1
2702/1000000 s, 1
2703360/512000000 s, 1
2705/1000000 s, 1
2706/1000000 s, 1
2707/1000000 s, 2
2708/1000000 s, 14
271/100000 s, 1
271/1000000 s, 2
271/9450 s, 1
2710/20585 s, 2
27110/1000000 s, 7
2712/1000000 s, 1
2713/1000000 s, 2
271393/1000000 s, 4
271444/100000000 s, 1
2715/1000000 s, 1
2717/1000000 s, 1
2718/1000000 s, 1
271812/100000000 s, 1
2719/1000000 s, 1
27190/1000000 s, 1
272/100000 s, 4
272/1000000 s, 2
272/20000 s, 1
2720/1000000 s, 6
2721/1000000 s, 2
2722/1000000 s, 20
2722500/268435456 s, 47
2723/1000000 s, 3
2724/1000000 s, 1
2725/1000000 s, 1
2726/10000 s, 1
2726/1000000 s, 3
272626/1000000 s, 1
2727/1000000 s, 1
27278/1000000 s, 1
2728/1000000 s, 1
2729/100000 s, 2
273/100 s, 1
273/1000000 s, 5
273/9450 s, 2
2730/1000000 s, 1
273065/1000000 s, 1
2730665/65536000 s, 1
27307/1000000 s, 1
2731/1000000 s, 1
2732/1000000 s, 3
27344/1000000 s, 4
27362/1000000 s, 1
2737/1000000 s, 1
273763/1000000 s, 1
2739/1000000 s, 2
274/10000 s, 5
274/100000 s, 7
274/1000000 s, 1
274/20000 s, 2
2740/1000000 s, 1
27400/1000000 s, 1
2740224/512000000 s, 2
2741/1000000 s, 2
2742/1000000 s, 4
27422/1000000 s, 1
2743/1000000 s, 1
2744/1000000 s, 1
274432/512000000 s, 1
2745/1000000 s, 2
2747/1000000 s, 1
274713/1000000 s, 1
2748/1000000 s, 2
27499/1000000 s, 1
275/100000 s, 2
275/1000000 s, 1
275/9450 s, 4
2750/1000000 s, 1
2752/100000 s, 1
27523/1000000 s, 1
2752512/512000000 s, 1
2753/1000000 s, 2
27531/1000000 s, 1
2754/1000000 s, 7
27540/10000000 s, 39
2755/1000000 s, 1
27557/1000000 s, 1
2759/1000000 s, 1
27590656/512000000 s, 1
27595/1000000 s, 1
276/100000 s, 3
276/1000000 s, 4
276/7830 s, 1
276/9450 s, 3
2760/1000000 s, 1
27600/1000000 s, 1
2760704/512000000 s, 4
2761/1000000 s, 2
2762/1000000 s, 1
2764/1000000 s, 16
2765/1000000 s, 1
2767/1000000 s, 2
276732/1000000 s, 1
2768/1000000 s, 2
277/100000 s, 1
277/1000000 s, 2
277/9450 s, 2
2770/1000000 s, 2
277188/100000 s, 1
2772/1000000 s, 4
27721728/512000000 s, 1
2773/1000000 s, 2
277328/65536000 s, 1
2774/1000000 s, 2
27744/1000000 s, 1
2775/1000000 s, 4
2776/1000000 s, 1
2777/100000 s, 3
2777/1000000 s, 6
27777/1000000 s, 2
277779/1000000 s, 1
2778/1000000 s, 1
2778843/1073741824 s, 2
278/100 s, 3
278/100000 s, 1
278/1000000 s, 2
278/20000 s, 1
278/9450 s, 5
2780/1000000 s, 2
27800/1000000 s, 1
27808/1000000 s, 1
2781/1000000 s, 1
27823/1000000 s, 1
2783/100000 s, 1
2785/1000000 s, 2
2785280/512000000 s, 4
278592/100000 s, 1
278640/10000000 s, 18
2787/1000000 s, 3
2788/1000000 s, 1
278862/100000000 s, 1
2789/1000000 s, 1
27894/1000000 s, 1
279/100 s, 1
2790/1000000 s, 2
27900/1000000 s, 1
27909/1000000 s, 1
2791/1000000 s, 2
2793/100000 s, 1
2793/1000000 s, 1
2793/9420 s, 1
2794/1000000 s, 2
2795/1000000 s, 3
279503/1000000 s, 1
279552/512000000 s, 1
2796/1000000 s, 1
2798/1000000 s, 2
27983/1000000 s, 1
28/1 s, 2
28/10 s, 4
28/10000 s, 4
28/100000 s, 3
28/7830 s, 7
28/9420 s, 4
28/9450 s, 22
280/10 s, 6
280/100000 s, 1
280/1000000 s, 3
280/9450 s, 13
2800/100000 s, 2
2800/1000000 s, 2
28000/1000000 s, 19
2801/1000000 s, 1
28022/1000000 s, 1
2803/1000000 s, 1
2804/1000000 s, 2
2805/1000000 s, 1
2805760/512000000 s, 1
2806/100000 s, 1
2806/1000000 s, 1
28069/1000000 s, 1
2807/1000000 s, 18
2808/1000000 s, 2
281/100000 s, 5
281/1000000 s, 2
2811/1000000 s, 1
2812/1000000 s, 10
28120/1000000 s, 1
2815/1000000 s, 3
281542656/512000000 s, 1
281543/1000000 s, 1
2816/1000000 s, 1
281630/1000000 s, 6
28164/1000000 s, 1
281741/1000000 s, 1
2818/1000000 s, 2
28189/1000000 s, 1
2819/1000000 s, 1
282/10000 s, 3
282/1000000 s, 2
282/9450 s, 5
2820/1000000 s, 1
28200/1000000 s, 1
28203/1000000 s, 1
28206721/268435456 s, 14
2821/1000000 s, 3
2822/1000000 s, 4
2823/1000000 s, 2
28233/1000000 s, 1
2824/100000 s, 1
2824/1000000 s, 1
2825/1000000 s, 3
2826/1000000 s, 1
2828/1000000 s, 2
283/10000 s, 1
283/1000000 s, 3
2830/1000000 s, 1
2831/1000000 s, 1
283159/1000000 s, 3
2832/1000000 s, 2
2833/1000000 s, 1
28333/1000000 s, 1
2835/1000000 s, 3
283642/100000 s, 1
2837/1000000 s, 1
28372/1000000 s, 2
2838/1000000 s, 2
2839/1000000 s, 4
28395/1000000 s, 1
284/10 s, 1
284/100 s, 1
284/100000 s, 1
284/1000000 s, 1
284/9450 s, 5
2840/1000000 s, 3
284007/1000000 s, 1
28404/1000000 s, 1
2841/1000000 s, 2
2842/1000000 s, 2
28422/1000000 s, 1
28424/1000000 s, 1
2843/1000000 s, 2
2844/1000000 s, 1
2848/1000000 s, 1
284800/1000000 s, 1
284819/100000000 s, 1
2849/1000000 s, 2
285/100000 s, 5
285/1000000 s, 5
285/9450 s, 1
2850/1000000 s, 19
2851/1000000 s, 2
285156/268435456 s, 61
28516/1000000 s, 1
285191/1000000 s, 1
2852/1000000 s, 1
2853/1000000 s, 2
2854/1000000 s, 1
2855/1000000 s, 1
2856/1000000 s, 3
2857/1000000 s, 6
2859/1000000 s, 1
286/100000 s, 1
286/1000000 s, 43
286/9450 s, 4
2862/9420 s, 1
2863/1000000 s, 2
286607/1000000 s, 1
28665/1000000 s, 1
28666/1000000 s, 1
28671/1000000 s, 1
286776/1000000 s, 1
2868/1000000 s, 4
28684/1000000 s, 1
2869/1000000 s, 4
286957/1000000 s, 1
287/1 s, 1
287/100000 s, 2
287/1000000 s, 1
287/9450 s, 4
28700/1000000 s, 1
2871/1000000 s, 2
2872/1000000 s, 1
2873/1000000 s, 2
2874/1000000 s, 2
2875/1000000 s, 1
2876/100000 s, 1
2876/1000000 s, 5
2876976/10000000 s, 38
2877/1000000 s, 1
2878/1000000 s, 2
2879/1000000 s, 2
288/100000 s, 3
288/1000000 s, 15
288/20000 s, 1
288/9450 s, 2
2880/1000000 s, 5
28806/1000000 s, 2
2881/1000000 s, 3
288112/1000000 s, 1
2882/1000000 s, 1
2883/1000000 s, 2
2884/1000000 s, 2
2885/1000000 s, 1
2888/1000000 s, 1
28882/1000000 s, 1
2889/100000 s, 1
2889/1000000 s, 1
289/10 s, 1
289/1000000 s, 1
2890/1000000 s, 13
28900/1000000 s, 3
2890173/100000000 s, 1
2892/1000000 s, 1
28925/1000000 s, 1
2893/1000000 s, 13
28935/1000000 s, 1
289532/1000000 s, 1
2895872/512000000 s, 1
2896/1000000 s, 1
28979/1000000 s, 1
289792/512000000 s, 1
2898/1000000 s, 2
29/1 s, 1
29/10000 s, 20
29/100000 s, 7
29/1250 s, 1
29/15000 s, 1
29/20000 s, 2
29/5000 s, 7
29/625 s, 1
29/9420 s, 1
290/100000 s, 4
290/1000000 s, 2
290/9450 s, 3
2900/1000000 s, 3
29000/1000000 s, 883
290030/1000000 s, 1
29011/1000000 s, 2
2902/1000000 s, 2
2903/1000000 s, 3
2904/1000000 s, 1
2905/1000000 s, 3
29056/1000000 s, 1
2906/1000000 s, 2
2907/100000 s, 1
29070/1000000 s, 1
2908/1000000 s, 6
29082/1000000 s, 1
2909/1000000 s, 1
29097984/512000000 s, 1
291/100000 s, 1
291/20000 s, 1
291/9450 s, 3
2910/1000000 s, 1
2911/1000000 s, 2
2913/1000000 s, 1
291328/512000000 s, 1
2914/1000000 s, 1
2915/1000000 s, 1
2916/1000000 s, 6
29160/10000000 s, 30
2916352/512000000 s, 2
29164/1000000 s, 1
2917/1000000 s, 1
291736/65536000 s, 1
291840/512000000 s, 15
2919/1000000 s, 1
292/10000 s, 1
292/1000000 s, 2
292/7830 s, 1
292/9420 s, 1
292/9450 s, 8
2920/1000000 s, 3
2921/1000000 s, 1
2922/1000000 s, 1
2923/1000000 s, 2
2924/1000000 s, 1
2925/1000000 s, 3
29256/1000000 s, 2
2927/1000000 s, 1
29278/1000000 s, 1
293/100000 s, 5
293/5000 s, 1
2930/1000000 s, 5
293119/1000000 s, 1
2933/1000000 s, 1
2935/1000000 s, 2
29351/1000000 s, 1
2936/1000000 s, 13
2936832/512000000 s, 1
2938/1000000 s, 4
29388/1000000 s, 1
2939/1000000 s, 2
294/100000 s, 3
294/20000 s, 1
294/9450 s, 120
2940/1000000 s, 1
2941/1000000 s, 5
2942/1000000 s, 2
29423/1000000 s, 1
29424/1000000 s, 2
2944/1000000 s, 2
2945/1000000 s, 1
2946/1000000 s, 1
29467/1000000 s, 1
295/100000 s, 3
295/1000000 s, 3
295/63696 s, 1
2955/100000 s, 1
2955/1000000 s, 2
29553/1000000 s, 1
295576/65536000 s, 2
2956/1000000 s, 4
295680/1000000 s, 1
2957/1000000 s, 4
2958/1000000 s, 1
2959/1000000 s, 1
296/1000000 s, 1
296/7830 s, 1
296/9450 s, 3
2960/1000000 s, 2
29603/1000000 s, 9
296030/1000000 s, 1
29611/1000000 s, 1
296194/100000 s, 1
2962/1000000 s, 2
2963/1000000 s, 2
2964/1000000 s, 1
296448/512000000 s, 1
2965/1000000 s, 4
29656/1000000 s, 1
2966/1000000 s, 1
2967/1000000 s, 1
29681/1000000 s, 1
2968729/268435456 s, 320
2969/1000000 s, 1
297/10000 s, 1
297/100000 s, 1
297/1000000 s, 2
297/5000 s, 1
2970/1000000 s, 4
29704/1000000 s, 1
29706/1000000 s, 1
29724/1000000 s, 2
2974/1000000 s, 4
29746/1000000 s, 1
2975/1000000 s, 2
2976/1000000 s, 2
29765/1000000 s, 1
2977/1000000 s, 2
2978/1000000 s, 1
2979/1000000 s, 23
298/100000 s, 2
298/1000000 s, 2
298/9450 s, 1
2980/1000000 s, 1
2981/100000 s, 1
29813/1000000 s, 1
2981888/512000000 s, 1
2982/1000000 s, 2
2984/1000000 s, 2
29851648/512000000 s, 3
2985984/512000000 s, 2
2986/1000000 s, 1
29868/1000000 s, 1
2987/1000000 s, 1
29870/1000000 s, 1
298844160/512000000 s, 1
298864/100000000 s, 1
29895/1000000 s, 1
299/10000 s, 34
299/100000 s, 2
299/1000000 s, 1
299/9450 s, 1
2990/1000000 s, 2
299052/1000000 s, 1
2991/1000000 s, 1
2992/100000 s, 1
2992/1000000 s, 1
2993/1000000 s, 1
2994/1000000 s, 8
2995/1000000 s, 3
29969/1000000 s, 10
2997/1000000 s, 1
29971/1000000 s, 1
29974/1000000 s, 31
2998/1000000 s, 6
29981/1000000 s, 328
29982/1000000 s, 5
29983/1000000 s, 2
29986/1000000 s, 2
29987/1000000 s, 9
29989/1000000 s, 20
2998961/1073741824 s, 1
2999/100000 s, 24
2999/1000000 s, 1
29993/1000000 s, 30
29995/1000000 s, 67
29996/1000000 s, 35
29997/1000000 s, 120
29998/1000000 s, 4
29999/1000000 s, 2
3/1 s, 67
3/10 s, 1441
3/100 s, 54
3/1000 s, 9
3/10000 s, 48
3/1024 s, 14
3/1250 s, 22
3/15000 s, 3
3/2 s, 23
3/2000 s, 29
3/25 s, 84
3/250 s, 1
3/2500 s, 34
3/4 s, 3
3/40 s, 2
3/400 s, 2
3/4000 s, 1
3/5 s, 2
3/50 s, 9
3/500 s, 10
3/5000 s, 46
3/625 s, 2
30/1 s, 418
30/10 s, 225
30/100 s, 4
30/1000 s, 3
30/10000 s, 9
30/100000 s, 4
30/1024 s, 15
30/20000 s, 13
30/7830 s, 6
30/9420 s, 1
30/9450 s, 14
300/1 s, 6
300/10 s, 369
300/100 s, 20
300/10000 s, 6
300/100000 s, 1
300/10001 s, 1
300/9450 s, 3
3000/100 s, 18
3000/100000 s, 23
3000/1000000 s, 854
30000/1000000 s, 807
300000/1000000 s, 25
3000035/1073741824 s, 1
30001/1000000 s, 509
30002/1000000 s, 72
300032/512000000 s, 1
30005/1000000 s, 15
30006/1000000 s, 1
30008/1000000 s, 1
30011/1000000 s, 37
30012/1000000 s, 3
30015488/512000000 s, 1
30016/1000000 s, 1
30023/1000000 s, 1
30024/1000000 s, 1
30029/1000000 s, 1
3003/1000000 s, 1
300423/1000000 s, 1
30044/1000000 s, 1
3006464/512000000 s, 1
30067/1000000 s, 1
3007/1000000 s, 4
30073/1000000 s, 1
30083/1000000 s, 1
30092/1000000 s, 1
30093/1000000 s, 1
30094/1000000 s, 1
30099/1000000 s, 1
301/100000 s, 2
301/1000000 s, 2
301/9450 s, 3
3010/1000000 s, 4
3011/1000000 s, 4
30110/1000000 s, 2
3012/1000000 s, 3
3013/1000000 s, 1
3014/1000000 s, 1
30149/1000000 s, 1
301499/1000000 s, 1
30154/1000000 s, 1
30163/1000000 s, 1
30172/1000000 s, 1
3019/1000000 s, 1
30195/1000000 s, 2
302/1000000 s, 2
302/9450 s, 2
30201/1000000 s, 3
3021148/100000000 s, 1
3022/1000000 s, 10
30238/1000000 s, 1
3024/1000000 s, 3
30244/1000000 s, 1
3026/1000000 s, 6
3027/1000000 s, 1
3027/9450 s, 1
30281/1000000 s, 1
3029/1000000 s, 1
303/10000 s, 3
303/100000 s, 5
303/1000000 s, 2
3030/1000000 s, 8
30303/1000000 s, 8
30303030/100000000 s, 1
3031/1 s, 1
3031/100000 s, 1
3031/1000000 s, 3
30313/1000000 s, 1
3032/1000000 s, 4
3034/1000000 s, 1
30345/100000 s, 1
3036/1000000 s, 7
30367/1000000 s, 1
30372/1000000 s, 1
3038/1000000 s, 3
30380/1000000 s, 1
30382/1000000 s, 2
304/100000 s, 4
304/1000000 s, 2
304/9450 s, 1
3040/1000000 s, 4
3041/1000000 s, 1
30410/1000000 s, 1
3042/1000000 s, 1
30422/1000000 s, 1
30423/1000000 s, 1
30431/1000000 s, 1
30441472/512000000 s, 1
3045/1000000 s, 4
304560/10000000 s, 16
30461/1000000 s, 1
30463/1000000 s, 1
3047/1000000 s, 4
30473/1000000 s, 1
30475/1000000 s, 2
304988/1000000 s, 1
305/100000 s, 4
305/1000000 s, 2
3050/1000000 s, 4
305168/1000000 s, 1
3052/1000000 s, 3
30520/1000000 s, 1
30538/1000000 s, 1
3054/100000 s, 1
3054/1000000 s, 2
30546/1000000 s, 1
3055/1000000 s, 2
30559/1000000 s, 2
3056/1000000 s, 1
3057/1000000 s, 1
3058/1000000 s, 2
30583/1000000 s, 1
30584/1000000 s, 1
3059/100 s, 1
3059/1000000 s, 1
306/100000 s, 1
306/1000000 s, 10
306/9450 s, 1
3060/1000000 s, 2
306176/512000000 s, 1
3062/1000000 s, 1
3063/1000000 s, 3
3064/10 s, 1
3064/1000000 s, 10
30641/1000000 s, 1
3065/1000000 s, 2
3066/1000000 s, 1
306646/1000000 s, 2
3067/1000000 s, 3
3067834/1073741824 s, 6
3068/1000000 s, 3
3069/1000000 s, 1
307/100000 s, 2
307/1000000 s, 2
307/1845 s, 3
307/9420 s, 1
307/9450 s, 2
3070/1000000 s, 1
30703616/512000000 s, 34
3071/1000000 s, 2
3072/1000000 s, 2
3072/9420 s, 1
307232768/512000000 s, 2
3074/1000000 s, 1
3075/1000000 s, 1
30750/1000000 s, 1
30759/1000000 s, 1
3076/1000000 s, 1
30768/1000000 s, 1
307757056/512000000 s, 1
3078/1000000 s, 1
30780/1000000 s, 1
30780304/268435456 s, 15
3079/1000000 s, 1
308/100000 s, 5
308/1000000 s, 2
3080/1000000 s, 1
30800/1000000 s, 1
30823/1000000 s, 1
3083/100000 s, 1
3084/100 s, 1
3084/1000000 s, 2
3086/1000000 s, 4
30864/1000000 s, 1
3087/1000000 s, 2
30872/1000000 s, 1
308736/512000000 s, 1
3089/1000000 s, 1
309/100000 s, 4
309/1000000 s, 1
3090/1000000 s, 3
3091/1000000 s, 2
3092/1000000 s, 6
3093/1000000 s, 1
30938/1000000 s, 1
309396/1000000 s, 1
3094/1000000 s, 1
3094524/1073741824 s, 1
3095975/100000000 s, 1
3096/1000000 s, 4
3096/7830 s, 2
30960/1000000 s, 1
3096576/512000000 s, 2
309766/1000000 s, 1
309994/1000000 s, 1
31/1 s, 2
31/10 s, 1
31/10000 s, 14
31/100000 s, 10
31/1250 s, 2
31/20000 s, 1
31/250 s, 2
31/5000 s, 2
31/62500 s, 1
31/9420 s, 2
31/9450 s, 5
310/1000000 s, 7
310/9420 s, 1
310/9450 s, 1
3100/1000000 s, 2
31000/1000000 s, 10
310249/268435456 s, 71
3103/1000000 s, 1
31031296/512000000 s, 1
3104/1000000 s, 2
31040/1000000 s, 1
3105/1000000 s, 2
3107/1000000 s, 14
3108/1000000 s, 3
311/100000 s, 3
311/1000000 s, 1
3110/1000000 s, 1
31107/1000000 s, 1
3111/1000000 s, 1
3112/1000000 s, 2
31120/1000000 s, 1
31128/1000000 s, 1
31138512/1073741824 s, 3
3114/1000000 s, 1
31146/1000000 s, 1
31148/1000000 s, 1
3116/1000000 s, 1
3117/1000000 s, 1
3118/1000000 s, 2
3119/1000000 s, 1
312/100 s, 1
312/100000 s, 9
312/1000000 s, 32
312/9450 s, 1
3120/1000000 s, 2
3121/1000000 s, 1
312150/1000000 s, 1
3123/1000000 s, 1
3124/1000000 s, 2
3125/1000000 s, 122
31250/1000000 s, 22
3126/1000000 s, 1
3129/1000000 s, 3
313/100000 s, 1
313/1000000 s, 6
3130/1000000 s, 1
31312/100000 s, 1
3133/1000000 s, 1
3134/100000 s, 2
3134/1000000 s, 2
3135/1000000 s, 3
3136/1000000 s, 1
313856/512000000 s, 1
3139/1000000 s, 2
314/10000 s, 5
314/100000 s, 1
314/1000000 s, 2
314/9450 s, 3
3140/10000 s, 1
3140/1000000 s, 1
314048512/512000000 s, 1
3141/1000000 s, 1
3142/1000000 s, 4
31423/1000000 s, 1
31431/1000000 s, 1
314368/512000000 s, 15
3145/1000000 s, 1
3147/1000000 s, 3
3148/1000000 s, 1
31481/1000000 s, 1
3149/1000000 s, 1
315/100000 s, 1
315/1000000 s, 4
3150/1000000 s, 19
3151/1000000 s, 2
3153/1000000 s, 2
31538/1000000 s, 1
3154/1000000 s, 2
3155/1000000 s, 3
31550/65536000 s, 1
31556/1000000 s, 1
3156/1000000 s, 1
315600/1000000 s, 1
3157/1000000 s, 1
315789/1000000 s, 2
